name,representative_food,major_category,weight,energy_kcal,carbohydrate_g,protein_g,calcium_mg,kalium_mg,iron_mg,magnesium_mg,zinc_mg,cellulose_g,aminoacid_mg,leucine_mg,methionine_mg,selenium_ug,omega3_g,vitaminA_ug,vitaminB_mg,folicacid_ug,vitaminB12_mg,vitaminC_mg,vitaminD_ug,vitaminE_mg
옛정허니버터옥수수,옥수수 스낵,곡물·튀김·팝콘 스낵,100g,413,84.0,6.4,,,,,,,,,,,,,0.0,,,,,
오늘좋은벚꽃팝콘,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,140g,563,59.5,3.98,,,,,,,,,,,,,0.0,,,,,
오늘좋은포대팝콘,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,500g,531,65.0,4.8,,,,,,,,,,,,,0.0,,,,,
오래오랩쌀뻥,쌀튀밥,떡·빵·과자류,100g,385,86.02,7.34,,,,,,,,,,,,,0.0,,,,,
우리나라강냉이,옥수수 스낵,곡물·튀김·팝콘 스낵,100g,406,85.3,9.78,,,,,,,,,,,,,0.0,,,,,
유기농맘맘쌀떡뻥당근,쌀튀밥,떡·빵·과자류,25g,392,88.0,8.0,,,,,,,,,,,,,0.0,,,,,
유기농맘맘쌀떡뻥백미,쌀튀밥,떡·빵·과자류,25g,380,88.0,8.0,,,,,,,,,,,,,0.0,,,,,
인절미맛뻥,뻥튀기,떡·빵·과자류,20g,550,55.0,5.0,,,,,,,,,,,,,0.0,,,,,
접시뻥이요,뻥튀기,떡·빵·과자류,56g,390,83.22,10.8,,,,,,,,,,,,,0.0,,,,,
치즈뿌린팝콘,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,80g,693,69.58,6.66,,,,,,,,,,,,,0.0,,,,,
카무트브랜드밀뻥,쌀튀밥,떡·빵·과자류,150g,338,82.0,13.6,,,,,,,,,,,,,0.0,,,,,
코젤화이트치즈팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,50g,541,54.76,8.64,,,,,,,,,,,,,0.0,,,,,
콘크림스프팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,55g,580,52.89,5.47,,,,,,,,,,,,,0.0,,,,,
하트뻥튀기,뻥튀기,떡·빵·과자류,90g,379,82.18,11.0,,,,,,,,,,,,,0.0,,,,,
해오름누룽지뻥과자,쌀튀밥,떡·빵·과자류,310g,376,79.19,11.16,,,,,,,,,,,,,0.0,,,,,
해오름단호박뻥과자,쌀튀밥,떡·빵·과자류,100g,376,79.32,11.42,,,,,,,,,,,,,0.0,,,,,
해오름뻥과자,쌀튀밥,떡·빵·과자류,100g,380,85.22,9.7,,,,,,,,,,,,,0.0,,,,,
해오름양파뻥과자,쌀튀밥,떡·빵·과자류,100g,376,79.48,11.22,,,,,,,,,,,,,0.0,,,,,
현미귀리뻥,쌀튀밥,떡·빵·과자류,100g,383,85.4,7.42,,,,,,,,,,,,,0.0,,,,,
현미누룽지팝,쌀튀밥,떡·빵·과자류,100g,138,34.0,3.0,,,,,,,,,,,,,0.0,,,,,
현미호라산밀뻥,쌀튀밥,떡·빵·과자류,100g,384,84.68,7.72,,,,,,,,,,,,,0.0,,,,,
곡뻥,뻥튀기,떡·빵·과자류,150g,385,84.0,8.0,,,,,,,,,,,,,0.0,,,,,
빵커라이스콘바질,옥수수 스낵,곡물·튀김·팝콘 스낵,22g,477,47.73,4.55,,,,,,,,,,,,,0.0,,,,,
빵커라이스콘크렌베리,뻥튀기,떡·빵·과자류,22g,477,47.73,4.55,,,,,,,,,,,,,0.0,,,,,
리그팝콘,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,200g,573,50.41,8.07,,,,,,,,,,,,,0.0,,,,,
케이팝콘핫칠리,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,531,60.14,4.98,,,,,,,,,,,,,0.0,,,,,
감자튀김케첩맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,500,61.05,4.74,,,,,,,,,,,,,0.0,,,,,
고봉팝콘꿀떡맛,이색맛 팝콘,곡물·튀김·팝콘 스낵,350g,571,58.86,4.03,,,,,,,,,,,,,0.0,,,,,
곰표뻥튀기어니언,쌀튀밥,떡·빵·과자류,120g,380,80.0,12.0,,,,,,,,,,,,,0.0,,,,,
곰표뻥튀기오리지널,쌀튀밥,떡·빵·과자류,120g,384,80.0,12.0,,,,,,,,,,,,,0.0,,,,,
국산찰옥수수강냉이,옥수수 스낵,곡물·튀김·팝콘 스낵,140g,400,81.0,11.0,,,,,,,,,,,,,0.0,,,,,
꼬숩누뻥,뻥튀기,떡·빵·과자류,100g,397,84.47,8.02,,,,,,,,,,,,,0.0,,,,,
누룽지펑,쌀튀밥,떡·빵·과자류,100g,256,24.0,15.0,,,,,,,,,,,,,0.0,,,,,
단현미뻥,쌀튀밥,떡·빵·과자류,3000g,391,83.04,7.94,,,,,,,,,,,,,0.0,,,,,
단호박맛한입뻥튀기,뻥튀기,떡·빵·과자류,70g,380,81.43,10.0,,,,,,,,,,,,,0.0,,,,,
달고나강냉이,옥수수 스낵,곡물·튀김·팝콘 스낵,100g,424,80.2,6.4,,,,,,,,,,,,,0.0,,,,,
달달하나영화관팝콘,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,80g,524,65.97,5.33,,,,,,,,,,,,,0.0,,,,,
달콤누뻥,뻥튀기,떡·빵·과자류,100g,437,79.12,7.03,,,,,,,,,,,,,0.0,,,,,
던킨글레이즈드팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,60g,474,74.76,3.71,,,,,,,,,,,,,0.0,,,,,
던킨허니버터팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,30g,549,58.85,4.99,,,,,,,,,,,,,0.0,,,,,
동그랑달뻥,뻥튀기,떡·빵·과자류,100g,372,81.57,10.66,,,,,,,,,,,,,0.0,,,,,
떡뻥,뻥튀기,떡·빵·과자류,100g,367,83.33,6.0,,,,,,,,,,,,,0.0,,,,,
마늘바게트맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,505,59.59,5.29,,,,,,,,,,,,,0.0,,,,,
맘맘쌀떡뻥당근,뻥튀기,떡·빵·과자류,25g,392,88.0,8.0,,,,,,,,,,,,,0.0,,,,,
맛나콘,옥수수 스낵,곡물·튀김·팝콘 스낵,100g,379,85.0,6.89,,,,,,,,,,,,,0.0,,,,,
메밀튀밥,쌀튀밥,떡·빵·과자류,100g,389,74.1,14.9,,,,,,,,,,,,,0.0,,,,,
멕시칸타코맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,501,59.42,5.26,,,,,,,,,,,,,0.0,,,,,
명란마요팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,75g,573,52.01,5.41,,,,,,,,,,,,,0.0,,,,,
무농약쌀튀밥,쌀튀밥,떡·빵·과자류,100g,390,83.0,7.0,,,,,,,,,,,,,0.0,,,,,
미니뻥튀기,뻥튀기,떡·빵·과자류,15g,384,80.0,12.0,,,,,,,,,,,,,0.0,,,,,
미니뻥즈오리지널,뻥튀기,떡·빵·과자류,60g,383,80.0,11.67,,,,,,,,,,,,,0.0,,,,,
미니뻥튀기자색고구마,쌀튀밥,떡·빵·과자류,15g,384,80.0,11.6,,,,,,,,,,,,,0.0,,,,,
미니콘딸기,옥수수 스낵,곡물·튀김·팝콘 스낵,100g,391,89.3,6.5,,,,,,,,,,,,,0.0,,,,,
미니콘바나나,옥수수 스낵,곡물·튀김·팝콘 스낵,100g,389,88.9,6.4,,,,,,,,,,,,,0.0,,,,,
미니콘블루베리,옥수수 스낵,곡물·튀김·팝콘 스낵,100g,394,89.5,6.4,,,,,,,,,,,,,0.0,,,,,
미니콘오리지널,옥수수 스낵,곡물·튀김·팝콘 스낵,100g,387,84.0,8.1,,,,,,,,,,,,,0.0,,,,,
미니콘옥수수,옥수수 스낵,곡물·튀김·팝콘 스낵,100g,387,84.0,8.1,,,,,,,,,,,,,0.0,,,,,
바삭팝콘바베큐매장용,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,534,61.0,6.0,,,,,,,,,,,,,0.0,,,,,
바삭팝콘바삭바베큐맛,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,522,64.01,5.38,,,,,,,,,,,,,0.0,,,,,
바삭팝콘바삭어니언맛,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,531,63.32,5.46,,,,,,,,,,,,,0.0,,,,,
바삭팝콘바삭와사비맛,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,516,61.84,5.38,,,,,,,,,,,,,0.0,,,,,
바삭팝콘바삭카라멜맛,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,518,65.29,5.67,,,,,,,,,,,,,0.0,,,,,
바삭팝콘어니언매장용,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,539,61.0,6.0,,,,,,,,,,,,,0.0,,,,,
바삭팝콘와사비매장용,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,532,60.0,6.0,,,,,,,,,,,,,0.0,,,,,
바삭팝콘카라멜매장용,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,100g,532,62.0,6.0,,,,,,,,,,,,,0.0,,,,,
백미퐁,뻥튀기,떡·빵·과자류,200g,393,90.0,6.67,,,,,,,,,,,,,0.0,,,,,
버터오징어맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,505,58.97,5.61,,,,,,,,,,,,,0.0,,,,,
병아리콩쌀한입뻥튀기,쌀튀밥,떡·빵·과자류,50g,392,80.0,12.0,,,,,,,,,,,,,0.0,,,,,
뻥그레쌀콩달콩,뻥튀기,떡·빵·과자류,100g,429,73.0,9.0,,,,,,,,,,,,,0.0,,,,,
뻥그레인절미땅콩,쌀튀밥,떡·빵·과자류,100g,439,73.0,11.0,,,,,,,,,,,,,0.0,,,,,
뻥튀기팡튀미니뻥,뻥튀기,떡·빵·과자류,110g,380,79.0,12.0,,,,,,,,,,,,,0.0,,,,,
산야초뿌리뻥튀기,쌀튀밥,떡·빵·과자류,120g,399,85.32,9.04,,,,,,,,,,,,,0.0,,,,,
쑥스콘,옥수수 스낵,곡물·튀김·팝콘 스낵,65g,418,44.62,7.69,,,,,,,,,,,,,0.0,,,,,
아이배냇동그리뻥딸기,뻥튀기,떡·빵·과자류,15g,333,73.33,6.67,,,,,,,,,,,,,0.0,,,,,
어썸팝콘카라멜,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,160g,505,71.65,1.89,,,,,,,,,,,,,0.0,,,,,
옛정카라멜맛밀쌀과자,쌀튀밥,떡·빵·과자류,100g,414,84.21,6.78,,,,,,,,,,,,,0.0,,,,,
오뚜기카레팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,55g,562,57.09,4.57,,,,,,,,,,,,,0.0,,,,,
옥수수뻥,옥수수 스낵,곡물·튀김·팝콘 스낵,150g,420,87.2,14.0,,,,,,,,,,,,,0.0,,,,,
와사비마요맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,500,59.26,5.48,,,,,,,,,,,,,0.0,,,,,
우리밀구쁘퐁,뻥튀기,떡·빵·과자류,100g,396,85.23,7.44,,,,,,,,,,,,,0.0,,,,,
우아콘팝옥수수맛,이색맛 팝콘,곡물·튀김·팝콘 스낵,40g,381,84.61,7.11,1373.0,,43.45,,50.8,,,,,,,,1.03,,,,,
우주먼지팝콘대왕,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,500g,507,66.0,9.0,,,,,,,,,,,,,0.0,,,,,
유기농곡뻥,쌀튀밥,떡·빵·과자류,150g,390,92.0,9.0,,,,,,,,,,,,,0.0,,,,,
유기농백미퐁,쌀튀밥,떡·빵·과자류,200g,393,90.0,6.67,,,,,,,,,,,,,0.0,,,,,
유기농쌀과자스틱귀리,쌀튀밥,떡·빵·과자류,30g,386,86.1,6.85,,,,,,,,,,,,,0.0,,,,,
유기농옥수수뻥,쌀튀밥,떡·빵·과자류,150g,420,87.2,14.0,,,,,,,,,,,,,0.0,,,,,
유기농현미뻥,쌀튀밥,떡·빵·과자류,150g,382,85.0,7.0,,,,,,,,,,,,,0.0,,,,,
유기농호라산밀뻥,쌀튀밥,떡·빵·과자류,100g,334,71.16,13.74,,,,,,,,,,,,,0.0,,,,,
유어스밤양갱팝콘,뻥튀기,떡·빵·과자류,100g,466,78.39,2.89,,,,,,,,,,,,,0.0,,,,,
자색강냉이,옥수수 스낵,곡물·튀김·팝콘 스낵,6000g,409,88.0,8.0,,,,,,,,,,,,,0.0,,,,,
전통뻥튀기,쌀튀밥,떡·빵·과자류,180g,380,79.0,12.0,,,,,,,,,,,,,0.0,,,,,
지구로운고구마롱떡뻥,뻥튀기,떡·빵·과자류,30g,379,84.43,7.53,,,,,,,,,,,,,0.0,,,,,
지구로운단호박떡뻥,뻥튀기,떡·빵·과자류,30g,371,85.37,6.87,,,,,,,,,,,,,0.0,,,,,
지구로운단호박롱떡뻥,뻥튀기,떡·빵·과자류,30g,368,82.37,6.8,,,,,,,,,,,,,0.0,,,,,
지구로운당근떡뻥,뻥튀기,떡·빵·과자류,30g,376,86.33,7.1,,,,,,,,,,,,,0.0,,,,,
지구로운당근롱떡뻥,뻥튀기,떡·빵·과자류,30g,380,84.1,8.03,,,,,,,,,,,,,0.0,,,,,
지구로운백미떡뻥,뻥튀기,떡·빵·과자류,30g,369,85.07,6.5,,,,,,,,,,,,,0.0,,,,,
지구로운현미롱떡뻥,뻥튀기,떡·빵·과자류,30g,374,84.47,5.77,,,,,,,,,,,,,0.0,,,,,
칠리콘,옥수수 스낵,곡물·튀김·팝콘 스낵,100g,505,67.07,5.86,,,,,,,,,,,,,0.0,,,,,
커리맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,501,60.06,5.3,,,,,,,,,,,,,0.0,,,,,
테라청양마요팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,270g,513,62.25,8.03,,,,,,,,,,,,,0.0,,,,,
트윈팝뻥튀기,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,1000g,383,83.16,10.53,,,,,,,,,,,,,0.0,,,,,
팡팡뻥오곡,뻥튀기,떡·빵·과자류,100g,402,84.53,8.55,,,,,,,,,,,,,0.0,,,,,
팡팡뻥현미,뻥튀기,떡·빵·과자류,100g,406,83.65,9.57,,,,,,,,,,,,,0.0,,,,,
페퍼로니피자맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,504,60.17,5.3,,,,,,,,,,,,,0.0,,,,,
포와콘치즈마들렌,옥수수 스낵,곡물·튀김·팝콘 스낵,1344g,405,40.48,7.14,,,,,,,,,,,,,0.0,,,,,
플레인강냉이,옥수수 스낵,곡물·튀김·팝콘 스낵,100g,387,78.4,9.3,,,,,,,,,,,,,0.0,,,,,
하트뻥튀기자색고구마,뻥튀기,떡·빵·과자류,100g,378,80.5,10.2,,,,,,,,,,,,,0.0,,,,,
한화이글스구구팝콘,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,80g,524,65.97,5.33,,,,,,,,,,,,,0.0,,,,,
현미튀밥,쌀튀밥,떡·빵·과자류,5000g,390,88.4,8.2,,,,,,,,,,,,,0.0,,,,,
활옥동굴와사비팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,440,76.44,7.46,,,,,,,,,,,,,0.0,,,,,
판다흑당스위트팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,75g,477,72.99,4.79,,,,,,,,,,,,,0.0,,,,,
더블카라멜치즈팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,75g,501,70.25,4.57,,,,,,,,,,,,,0.0,,,,,
곰표대파크림치즈팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,125g,542,59.2,8.0,,,,,,,,,,,,,0.0,,,,,
군옥수수맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,502,60.01,5.47,,,,,,,,,,,,,0.0,,,,,
꿀고구마팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,100g,487,63.1,4.65,,,,,,,,,,,,,0.0,,,,,
꿀호떡맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,471,65.75,3.8,,,,,,,,,,,,,0.0,,,,,
다이노유기농롱떡뻥,쌀튀밥,떡·빵·과자류,100g,380,84.04,7.23,,,,,,,,,,,,,0.0,,,,,
들기름볶음김치맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,498,59.66,4.53,,,,,,,,,,,,,0.0,,,,,
루솔유기농떡뻥단호박,쌀튀밥,떡·빵·과자류,30g,380,83.33,6.67,,,,,,,,,,,,,0.0,,,,,
루솔유기농떡뻥당근,쌀튀밥,떡·빵·과자류,30g,380,83.33,6.67,,,,,,,,,,,,,0.0,,,,,
루솔유기농떡뻥백미,쌀튀밥,떡·빵·과자류,30g,387,86.67,6.67,,,,,,,,,,,,,0.0,,,,,
리코스버터팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,140g,554,58.39,6.5,,,,,,,,,,,,,0.0,,,,,
마라맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,499,57.99,5.43,,,,,,,,,,,,,0.0,,,,,
마라맛팝콘땅콩,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,522,50.59,9.15,,,,,,,,,,,,,0.0,,,,,
말차카라멜크리스프,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,83g,452,78.31,2.41,,,,,,,,,,,,,0.0,,,,,
미니현미뻥튀기,쌀튀밥,떡·빵·과자류,100g,202,42.0,4.0,,,,,,,,,,,,,0.0,,,,,
미니뻥튀기믹스,쌀튀밥,떡·빵·과자류,100g,395,81.0,12.0,,,,,,,,,,,,,0.0,,,,,
미니팝콘솔티카라멜,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,20g,475,80.0,5.0,,,,,,,,,,,,,0.0,,,,,
미니팝콘초코카라멜,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,20g,475,80.0,5.0,,,,,,,,,,,,,0.0,,,,,
밀크카라멜팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,100g,479,66.09,3.81,,,,,,,,,,,,,0.0,,,,,
바삭팝콘갈릭맛,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,509,64.03,4.89,,,,,,,,,,,,,0.0,,,,,
버팔로윙맛팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,100g,500,59.54,4.93,,,,,,,,,,,,,0.0,,,,,
블랙시크릿팝콘,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,30g,500,66.67,6.67,,,,,,,,,,,,,0.0,,,,,
산골떡뻥사과,뻥튀기,떡·빵·과자류,20g,381,85.8,6.9,,,,,,,,,,,,,0.0,,,,,
소금우유맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,505,60.5,4.7,,,,,,,,,,,,,0.0,,,,,
솔티카라멜맛팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,90g,528,65.56,4.44,,,,,,,,,,,,,0.0,,,,,
쑥쑥튼튼쌀뻥튀기,쌀튀밥,떡·빵·과자류,100g,387,85.2,7.32,111.0,,,,9.51,,,,,,,,0.0,,,,,
아이엠단호박뻥튀기,뻥튀기,떡·빵·과자류,60g,383,80.0,11.67,,,,,,,,,,,,,0.0,,,,,
어니언치즈맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,502,59.63,4.87,,,,,,,,,,,,,0.0,,,,,
어썸팝콘슈퍼말차,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,160g,463,75.6,4.67,,,,,,,,,,,,,0.0,,,,,
어썸팝콘초콜릿,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,160g,474,77.0,2.0,,,,,,,,,,,,,0.0,,,,,
어썸팝콘클래식솔트,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,70g,588,41.54,3.74,,,,,,,,,,,,,0.0,,,,,
연세우유우유크림팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,35g,529,62.86,5.71,,,,,,,,,,,,,0.0,,,,,
옛날떡볶이맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,471,63.56,4.34,,,,,,,,,,,,,0.0,,,,,
오리지널점보빠다팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,230g,573,50.41,8.07,,,,,,,,,,,,,0.0,,,,,
유기농쌀떡뻥,쌀튀밥,떡·빵·과자류,4000g,401,85.8,6.6,,,,,,,,,,,,,0.0,,,,,
카라멜치즈팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,100g,476,64.88,4.47,,,,,,,,,,,,,0.0,,,,,
카무트뻥튀기,쌀튀밥,떡·빵·과자류,200g,408,83.0,12.0,,,,,,,,,,,,,0.0,,,,,
콤비네이션피자맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,507,53.61,5.86,,,,,,,,,,,,,0.0,,,,,
토피넛팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,80g,481,75.0,6.25,,,,,,,,,,,,,0.0,,,,,
파래김맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,502,60.51,5.14,,,,,,,,,,,,,0.0,,,,,
피스타치오팝콘,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,30g,457,78.21,4.68,,,,,,,,,,,,,0.0,,,,,
하루콩콩뻥튀긴서리태,쌀튀밥,떡·빵·과자류,100g,438,29.08,42.2,,,,,,,,,,,,,0.0,,,,,
한입뻥튀기믹스,뻥튀기,떡·빵·과자류,30g,400,80.0,13.33,,,,,,,,,,,,,0.0,,,,,
해쌀유기농떡뻥단호박,쌀튀밥,떡·빵·과자류,25g,384,88.4,6.6,,,,,,,,,,,,,0.0,,,,,
해쌀유기농떡뻥사과,쌀튀밥,떡·빵·과자류,25g,397,86.6,6.6,,,,,,,,,,,,,0.0,,,,,
현미누룽지뻥,쌀튀밥,떡·빵·과자류,70g,363,76.29,7.14,,,,,,,,,,,,,0.0,,,,,
크라운딸기쏙팝콘,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,170g,494,71.17,3.53,,,,,,,,,,,,,0.0,,,,,
바닐라아이스크림팝콘,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,75g,557,60.84,4.1,,,,,,,,,,,,,0.0,,,,,
구운명란맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,490,55.65,5.51,,,,,,,,,,,,,0.0,,,,,
누룽지마뻥,뻥튀기,떡·빵·과자류,100g,381,84.63,8.26,,,,,,,,,,,,,0.0,,,,,
누룽지맛을살린뻥과자,쌀튀밥,떡·빵·과자류,130g,393,82.0,12.0,,,,,,,,,,,,,0.0,,,,,
다크초코팝콘,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,100g,436,67.37,3.56,,,,,,,,,,,,,0.0,,,,,
또또뻥순수곡물현미,쌀튀밥,떡·빵·과자류,100g,410,84.39,8.18,,,,,,,,,,,,,0.0,,,,,
말차팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,38g,500,73.69,2.63,,,,,,,,,,,,,0.0,,,,,
미니자색고구마뻥과자,쌀튀밥,떡·빵·과자류,100g,334,70.0,9.0,,,,,,,,,,,,,0.0,,,,,
미니팝즈,뻥튀기,떡·빵·과자류,100g,494,50.75,6.35,,,,,,,,,,,,,0.0,,,,,
버터팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,12g,583,50.0,8.33,,,,,,,,,,,,,0.0,,,,,
버터새우맛팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,100g,510,53.94,6.28,,,,,,,,,,,,,0.0,,,,,
스윗점보팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,280g,529,67.75,4.42,,,,,,,,,,,,,0.0,,,,,
아기상어롱떡뻥고구마,뻥튀기,떡·빵·과자류,30g,376,84.0,7.33,,,,,,,,,,,,,0.0,,,,,
아기상어롱떡뻥단호박,뻥튀기,떡·빵·과자류,30g,377,84.3,7.33,,,,,,,,,,,,,0.0,,,,,
아기상어롱떡뻥시금치,뻥튀기,떡·빵·과자류,30g,376,84.0,7.33,,,,,,,,,,,,,0.0,,,,,
어썸팝콘말차,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,160g,441,72.51,2.5,,,,,,,,,,,,,0.0,,,,,
오늘좋은군고구마팝콘,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,140g,780,85.0,6.0,,,,,,,,,,,,,0.0,,,,,
오뚜기순후추팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,55g,582,49.09,7.27,,,,,,,,,,,,,0.0,,,,,
옥수수롱떡뻥블루베리,뻥튀기,떡·빵·과자류,100g,387,83.14,8.31,,,,,,,,,,,,,0.0,,,,,
울트라초코팝,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,50g,474,77.0,2.0,,,,,,,,,,,,,0.0,,,,,
울트라카라멜팝,다채로운 맛 팝콘,곡물·튀김·팝콘 스낵,50g,433,71.64,1.88,,,,,,,,,,,,,0.0,,,,,
육개장팝콘,이색맛 팝콘,곡물·튀김·팝콘 스낵,65g,562,50.77,9.23,,,,,,,,,,,,,0.0,,,,,
제주말차팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,100g,423,72.72,3.1,,,,,,,,,,,,,0.0,,,,,
찰옥수수뻥튀기,쌀튀밥,떡·빵·과자류,180g,406,80.0,12.0,,,,,,,,,,,,,0.0,,,,,
치즈스위트팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,100g,476,65.84,3.57,,,,,,,,,,,,,0.0,,,,,
카라멜콘소메팝콘,다양한 맛 팝콘,곡물·튀김·팝콘 스낵,45g,533,62.22,6.67,,,,,,,,,,,,,0.0,,,,,
팡팡뻥튀기,뻥튀기,떡·빵·과자류,150g,380,79.0,12.0,,,,,,,,,,,,,0.0,,,,,
팡팡단호박뻥튀기,쌀튀밥,떡·빵·과자류,130g,385,80.0,12.0,,,,,,,,,,,,,0.0,,,,,
팡팡자색고구마뻥튀기,쌀튀밥,떡·빵·과자류,130g,385,81.0,12.0,,,,,,,,,,,,,0.0,,,,,
프리미엄뻥튀기맛뻥,뻥튀기,떡·빵·과자류,84g,385,79.9,12.2,,,,,,,,,,,,,0.0,,,,,
현미누룽지뻥튀기,쌀튀밥,떡·빵·과자류,100g,355,74.77,9.6,,,,,,,,,,,,,0.0,,,,,
흑연근뻥과자,뻥튀기,떡·빵·과자류,100g,385,80.0,12.0,,,,,,,,,,,,,0.0,,,,,
로맨틱마카롱,다양한 맛 마카롱,구움과자 및 샌드형 디저트,469g,410,52.0,10.0,,,,,,,,,,,,,0.0,,,,,
마카롱파티팩,뚱카롱,떡·빵·과자류,300g,380,58.0,8.0,,,,,,,,,,,,,0.0,,,,,
설빙뚱카롱세트,뚱카롱,떡·빵·과자류,200g,464,52.0,5.5,,,,,,,,,,,,,0.0,,,,,
가나슈마카롱,다양한 맛 마카롱,구움과자 및 샌드형 디저트,69g,422,50.72,5.8,,,,,,,,,,,,,0.0,,,,,
고디바초콜릿마카롱,다양한 맛 마카롱,구움과자 및 샌드형 디저트,190g,489,56.84,6.32,,,,,,,,,,,,,0.0,,,,,
그린티라떼마카롱,다양한 맛 마카롱,구움과자 및 샌드형 디저트,18g,433,60.5,7.5,,,,,,,,,,,,,0.0,,,,,
꼬랑지마카롱,황치즈 마카롱,구움과자 및 샌드형 디저트,240g,435,40.0,15.0,,,,,,,,,,,,,0.0,,,,,
꼬숩마카롱세트,디자인 마카롱,구움과자 및 샌드형 디저트,215g,497,43.26,4.65,,,,,,,,,,,,,0.0,,,,,
널담마카롱곡물초코,널담 마카롱,떡·빵·과자류,55g,458,40.0,7.27,,,,,,8.0,,,,,,,0.0,,,,,
